Time,Open,High,Low,Close,TickVolume,Spread,RealVolume
2025-09-01 01:05:00+00:00,3445.94,3445.94,3444.49,3445.09,43,15,0
2025-09-01 01:06:00+00:00,3445.12,3445.53,3444.54,3444.87,65,15,0
2025-09-01 01:07:00+00:00,3444.89,3445.34,3443.51,3443.83,62,15,0
2025-09-01 01:08:00+00:00,3443.87,3443.87,3443.07,3443.73,60,15,0
2025-09-01 01:09:00+00:00,3443.73,3443.75,3442.46,3443.39,59,15,0
2025-09-01 01:10:00+00:00,3443.32,3443.71,3442.98,3443.53,68,15,0
2025-09-01 01:11:00+00:00,3443.57,3444.56,3443.51,3444.56,55,16,0
2025-09-01 01:12:00+00:00,3444.69,3445.66,3444.63,3445.35,40,15,0
2025-09-01 01:13:00+00:00,3445.45,3447.43,3445.4,3447.39,54,15,0
2025-09-01 01:14:00+00:00,3447.4,3447.42,3445.43,3445.83,61,16,0
2025-09-01 01:15:00+00:00,3445.74,3446.48,3445.65,3446.48,38,16,0
2025-09-01 01:16:00+00:00,3446.5,3446.5,3445.87,3446.17,37,16,0
2025-09-01 01:17:00+00:00,3446.11,3447.09,3445.69,3446.95,40,16,0
2025-09-01 01:18:00+00:00,3446.93,3447.14,3446.5,3446.94,54,15,0
2025-09-01 01:19:00+00:00,3447.06,3447.33,3446.03,3446.13,46,15,0
2025-09-01 01:20:00+00:00,3446.14,3446.17,3445.72,3445.82,45,15,0
2025-09-01 01:21:00+00:00,3445.82,3446.0,3445.51,3445.51,38,16,0
2025-09-01 01:22:00+00:00,3445.53,3445.93,3445.46,3445.76,43,15,0
2025-09-01 01:23:00+00:00,3445.74,3446.32,3445.48,3446.32,52,8,0
2025-09-01 01:24:00+00:00,3446.24,3446.98,3446.23,3446.98,46,15,0
2025-09-01 01:25:00+00:00,3446.75,3447.24,3446.75,3447.15,42,15,0
2025-09-01 01:26:00+00:00,3447.15,3447.59,3447.13,3447.5,43,15,0
2025-09-01 01:27:00+00:00,3447.34,3448.34,3447.34,3448.17,43,15,0
2025-09-01 01:28:00+00:00,3448.22,3448.61,3447.01,3447.27,60,15,0
2025-09-01 01:29:00+00:00,3447.3,3448.11,3447.3,3448.01,41,15,0
2025-09-01 01:30:00+00:00,3447.99,3449.21,3447.75,3449.21,45,15,0
2025-09-01 01:31:00+00:00,3449.22,3450.99,3448.58,3450.61,73,15,0
2025-09-01 01:32:00+00:00,3450.61,3450.86,3450.33,3450.68,49,15,0
2025-09-01 01:33:00+00:00,3450.65,3451.13,3450.56,3451.08,40,15,0
2025-09-01 01:34:00+00:00,3450.95,3451.27,3450.76,3451.23,41,16,0
2025-09-01 01:35:00+00:00,3451.25,3452.19,3451.23,3451.93,52,16,0
2025-09-01 01:36:00+00:00,3451.96,3452.14,3451.64,3451.81,42,16,0
2025-09-01 01:37:00+00:00,3451.79,3452.54,3451.7,3452.22,49,16,0
2025-09-01 01:38:00+00:00,3452.22,3452.22,3451.19,3451.19,46,14,0
2025-09-01 01:39:00+00:00,3451.19,3451.22,3450.56,3450.71,31,16,0
2025-09-01 01:40:00+00:00,3450.72,3450.86,3450.08,3450.11,42,17,0
2025-09-01 01:41:00+00:00,3450.08,3450.08,3448.84,3449.27,62,17,0
2025-09-01 01:42:00+00:00,3449.33,3450.02,3449.32,3450.02,66,14,0
2025-09-01 01:43:00+00:00,3449.94,3449.94,3449.37,3449.6,51,16,0
2025-09-01 01:44:00+00:00,3449.53,3450.08,3449.46,3449.76,52,16,0
2025-09-01 01:45:00+00:00,3449.78,3449.84,3449.09,3449.44,47,15,0
2025-09-01 01:46:00+00:00,3449.42,3449.81,3449.42,3449.5,37,16,0
2025-09-01 01:47:00+00:00,3449.48,3449.83,3449.29,3449.73,40,16,0
2025-09-01 01:48:00+00:00,3449.73,3450.01,3449.43,3449.58,40,16,0
2025-09-01 01:49:00+00:00,3449.58,3449.76,3449.25,3449.57,48,16,0
2025-09-01 01:50:00+00:00,3449.68,3450.35,3449.68,3450.31,38,16,0
2025-09-01 01:51:00+00:00,3450.35,3450.35,3449.98,3449.98,26,16,0
2025-09-01 01:52:00+00:00,3449.93,3449.93,3449.6,3449.83,37,16,0
2025-09-01 01:53:00+00:00,3449.82,3450.37,3449.72,3450.28,33,16,0
2025-09-01 01:54:00+00:00,3450.28,3450.34,3450.12,3450.19,22,16,0
2025-09-01 01:55:00+00:00,3450.21,3450.23,3450.05,3450.09,23,16,0
2025-09-01 01:56:00+00:00,3450.17,3450.26,3450.07,3450.18,22,16,0
2025-09-01 01:57:00+00:00,3450.2,3450.3,3449.98,3450.25,18,16,0
2025-09-01 01:58:00+00:00,3450.29,3450.72,3450.08,3450.64,31,16,0
2025-09-01 01:59:00+00:00,3450.69,3450.69,3450.18,3450.27,24,16,0
2025-09-01 02:00:00+00:00,3450.3,3450.45,3450.15,3450.29,32,16,0
2025-09-01 02:01:00+00:00,3450.29,3450.48,3450.0,3450.0,37,14,0
2025-09-01 02:02:00+00:00,3450.0,3450.0,3449.63,3449.68,20,16,0
2025-09-01 02:03:00+00:00,3449.65,3450.04,3449.61,3449.99,32,16,0
2025-09-01 02:04:00+00:00,3449.93,3450.44,3449.93,3450.24,22,16,0
2025-09-01 02:05:00+00:00,3450.3,3450.74,3450.05,3450.62,39,16,0
2025-09-01 02:06:00+00:00,3450.63,3450.67,3450.31,3450.44,22,16,0
2025-09-01 02:07:00+00:00,3450.36,3450.51,3450.15,3450.3,21,16,0
2025-09-01 02:08:00+00:00,3450.3,3450.62,3449.87,3449.9,38,16,0
2025-09-01 02:09:00+00:00,3449.98,3450.09,3449.64,3449.73,43,16,0
2025-09-01 02:10:00+00:00,3449.73,3449.97,3449.52,3449.87,44,16,0
2025-09-01 02:11:00+00:00,3449.81,3449.81,3448.96,3449.43,57,16,0
2025-09-01 02:12:00+00:00,3449.66,3449.66,3449.27,3449.29,29,16,0
2025-09-01 02:13:00+00:00,3449.36,3449.36,3448.5,3448.89,50,16,0
2025-09-01 02:14:00+00:00,3448.87,3449.02,3448.58,3448.88,34,16,0
2025-09-01 02:15:00+00:00,3448.88,3448.88,3448.59,3448.75,18,16,0
2025-09-01 02:16:00+00:00,3448.74,3448.78,3448.5,3448.52,31,16,0
2025-09-01 02:17:00+00:00,3448.49,3448.55,3447.97,3447.97,27,16,0
2025-09-01 02:18:00+00:00,3448.0,3448.0,3447.55,3447.59,28,16,0
2025-09-01 02:19:00+00:00,3447.63,3447.8,3446.74,3446.74,41,16,0
2025-09-01 02:20:00+00:00,3446.85,3447.52,3446.85,3447.49,43,16,0
2025-09-01 02:21:00+00:00,3447.47,3447.53,3447.16,3447.47,34,16,0
2025-09-01 02:22:00+00:00,3447.47,3447.54,3447.19,3447.36,34,16,0
2025-09-01 02:23:00+00:00,3447.37,3447.54,3447.21,3447.34,32,16,0
2025-09-01 02:24:00+00:00,3447.37,3447.39,3447.08,3447.14,31,15,0
2025-09-01 02:25:00+00:00,3447.18,3447.32,3447.15,3447.21,27,15,0
2025-09-01 02:26:00+00:00,3447.2,3447.39,3447.11,3447.16,22,15,0
2025-09-01 02:27:00+00:00,3447.16,3447.16,3446.6,3446.68,32,15,0
2025-09-01 02:28:00+00:00,3446.73,3447.01,3446.73,3447.0,23,15,0
2025-09-01 02:29:00+00:00,3447.06,3447.19,3446.54,3446.73,30,15,0
2025-09-01 02:30:00+00:00,3446.71,3446.95,3446.55,3446.86,41,15,0
2025-09-01 02:31:00+00:00,3446.86,3446.9,3446.71,3446.8,21,15,0
2025-09-01 02:32:00+00:00,3446.65,3447.09,3446.63,3446.95,22,15,0
2025-09-01 02:33:00+00:00,3446.95,3447.02,3446.85,3446.9,30,14,0
2025-09-01 02:34:00+00:00,3446.9,3447.13,3446.75,3446.75,25,15,0
2025-09-01 02:35:00+00:00,3446.72,3446.78,3446.33,3446.33,23,15,0
2025-09-01 02:36:00+00:00,3446.35,3446.5,3446.32,3446.34,19,15,0
2025-09-01 02:37:00+00:00,3446.33,3446.33,3445.83,3445.87,32,15,0
2025-09-01 02:38:00+00:00,3446.16,3446.16,3445.7,3445.86,25,15,0
2025-09-01 02:39:00+00:00,3445.72,3446.01,3445.64,3445.81,43,15,0
2025-09-01 02:40:00+00:00,3445.75,3445.91,3445.75,3445.86,29,15,0
2025-09-01 02:41:00+00:00,3445.85,3445.86,3445.3,3445.3,30,15,0
2025-09-01 02:42:00+00:00,3445.29,3445.29,3444.87,3444.92,49,15,0
2025-09-01 02:43:00+00:00,3444.93,3445.03,3444.68,3444.93,42,15,0
2025-09-01 02:44:00+00:00,3444.76,3445.35,3444.76,3445.3,39,15,0
2025-09-01 02:45:00+00:00,3445.35,3446.39,3445.15,3446.16,46,15,0
2025-09-01 02:46:00+00:00,3446.27,3447.0,3446.23,3446.51,63,15,0
2025-09-01 02:47:00+00:00,3446.51,3446.65,3446.07,3446.1,53,15,0
2025-09-01 02:48:00+00:00,3446.1,3446.76,3446.02,3446.72,41,15,0
2025-09-01 02:49:00+00:00,3446.72,3446.83,3446.32,3446.45,55,15,0
2025-09-01 02:50:00+00:00,3446.49,3446.65,3445.97,3445.99,48,15,0
2025-09-01 02:51:00+00:00,3445.99,3447.11,3445.81,3447.09,65,15,0
2025-09-01 02:52:00+00:00,3447.07,3447.82,3446.94,3447.74,57,15,0
2025-09-01 02:53:00+00:00,3447.73,3447.9,3447.44,3447.77,62,15,0
2025-09-01 02:54:00+00:00,3447.83,3449.39,3447.78,3448.53,76,15,0
2025-09-01 02:55:00+00:00,3448.53,3448.65,3447.94,3448.36,53,15,0
2025-09-01 02:56:00+00:00,3448.33,3448.61,3448.15,3448.21,52,15,0
2025-09-01 02:57:00+00:00,3448.2,3448.22,3447.77,3447.95,60,15,0
2025-09-01 02:58:00+00:00,3447.94,3448.59,3447.9,3448.38,64,15,0
2025-09-01 02:59:00+00:00,3448.37,3448.61,3447.79,3448.01,57,15,0
2025-09-01 03:00:00+00:00,3447.87,3447.87,3446.28,3446.41,75,15,0
2025-09-01 03:01:00+00:00,3446.65,3446.82,3446.06,3446.13,81,15,0
2025-09-01 03:02:00+00:00,3446.11,3446.27,3445.17,3445.2,74,16,0
2025-09-01 03:03:00+00:00,3445.15,3445.95,3445.06,3445.45,72,16,0
2025-09-01 03:04:00+00:00,3445.52,3445.52,3444.37,3444.74,73,14,0
2025-09-01 03:05:00+00:00,3444.71,3444.89,3443.87,3444.03,61,15,0
2025-09-01 03:06:00+00:00,3444.2,3444.99,3444.07,3444.8,75,15,0
2025-09-01 03:07:00+00:00,3444.8,3445.11,3444.56,3445.03,56,15,0
2025-09-01 03:08:00+00:00,3445.03,3445.18,3443.79,3443.88,67,15,0
2025-09-01 03:09:00+00:00,3443.88,3444.2,3443.51,3444.0,71,15,0
2025-09-01 03:10:00+00:00,3443.86,3444.22,3443.72,3443.72,69,14,0
2025-09-01 03:11:00+00:00,3443.71,3443.86,3443.5,3443.5,57,15,0
2025-09-01 03:12:00+00:00,3443.51,3443.95,3443.35,3443.91,52,15,0
2025-09-01 03:13:00+00:00,3443.91,3443.97,3443.27,3443.31,48,15,0
2025-09-01 03:14:00+00:00,3443.28,3443.88,3443.24,3443.6,58,15,0
2025-09-01 03:15:00+00:00,3443.59,3443.96,3443.44,3443.5,57,15,0
2025-09-01 03:16:00+00:00,3443.43,3444.36,3443.43,3444.19,60,15,0
2025-09-01 03:17:00+00:00,3444.11,3444.85,3443.95,3444.71,64,15,0
2025-09-01 03:18:00+00:00,3444.7,3444.99,3444.08,3444.28,58,16,0
2025-09-01 03:19:00+00:00,3444.25,3444.34,3443.97,3444.0,49,15,0
2025-09-01 03:20:00+00:00,3444.01,3445.14,3443.63,3445.1,58,15,0
2025-09-01 03:21:00+00:00,3445.1,3445.1,3444.31,3444.34,54,15,0
2025-09-01 03:22:00+00:00,3444.35,3444.44,3443.54,3443.87,70,15,0
2025-09-01 03:23:00+00:00,3443.87,3444.17,3443.87,3444.05,56,15,0
2025-09-01 03:24:00+00:00,3444.07,3444.11,3443.55,3443.96,50,15,0
2025-09-01 03:25:00+00:00,3443.96,3444.36,3442.78,3444.36,70,15,0
2025-09-01 03:26:00+00:00,3444.3,3444.99,3444.24,3444.55,64,15,0
2025-09-01 03:27:00+00:00,3444.55,3444.87,3444.48,3444.86,45,15,0
2025-09-01 03:28:00+00:00,3444.85,3445.65,3444.61,3445.29,55,15,0
2025-09-01 03:29:00+00:00,3445.28,3445.42,3444.94,3445.3,56,15,0
2025-09-01 03:30:00+00:00,3445.33,3445.95,3445.26,3445.42,65,15,0
2025-09-01 03:31:00+00:00,3445.45,3445.45,3444.74,3445.15,66,15,0
2025-09-01 03:32:00+00:00,3445.14,3445.49,3444.8,3444.9,43,15,0
2025-09-01 03:33:00+00:00,3444.93,3445.16,3444.2,3444.34,51,15,0
2025-09-01 03:34:00+00:00,3444.34,3444.67,3444.31,3444.43,38,15,0
2025-09-01 03:35:00+00:00,3444.41,3444.69,3444.33,3444.54,55,14,0
2025-09-01 03:36:00+00:00,3444.52,3444.82,3444.1,3444.57,42,12,0
2025-09-01 03:37:00+00:00,3444.6,3444.77,3444.36,3444.51,44,15,0
2025-09-01 03:38:00+00:00,3444.51,3444.51,3444.35,3444.4,39,15,0
2025-09-01 03:39:00+00:00,3444.4,3444.84,3444.34,3444.7,45,12,0
2025-09-01 03:40:00+00:00,3444.67,3445.39,3444.64,3445.25,57,15,0
2025-09-01 03:41:00+00:00,3445.17,3445.17,3444.06,3444.14,61,15,0
2025-09-01 03:42:00+00:00,3444.08,3444.08,3443.39,3443.55,69,10,0
2025-09-01 03:43:00+00:00,3443.53,3444.03,3443.38,3444.02,64,15,0
2025-09-01 03:44:00+00:00,3443.98,3443.98,3443.37,3443.57,73,16,0
2025-09-01 03:45:00+00:00,3443.59,3444.18,3443.41,3443.52,59,16,0
2025-09-01 03:46:00+00:00,3443.57,3443.57,3443.25,3443.45,55,16,0
2025-09-01 03:47:00+00:00,3443.36,3443.48,3443.05,3443.2,49,15,0
2025-09-01 03:48:00+00:00,3443.24,3443.63,3443.17,3443.2,47,16,0
2025-09-01 03:49:00+00:00,3443.2,3443.76,3443.18,3443.76,43,16,0
2025-09-01 03:50:00+00:00,3443.72,3443.9,3443.15,3443.27,58,16,0
2025-09-01 03:51:00+00:00,3443.25,3443.25,3442.9,3443.03,61,16,0
2025-09-01 03:52:00+00:00,3443.18,3443.19,3442.83,3442.89,54,16,0
2025-09-01 03:53:00+00:00,3442.88,3443.4,3442.88,3443.38,54,16,0
2025-09-01 03:54:00+00:00,3443.37,3443.44,3443.06,3443.21,58,16,0
2025-09-01 03:55:00+00:00,3443.2,3443.5,3443.14,3443.5,56,16,0
2025-09-01 03:56:00+00:00,3443.54,3443.74,3443.46,3443.51,41,16,0
2025-09-01 03:57:00+00:00,3443.5,3443.93,3443.5,3443.8,49,16,0
2025-09-01 03:58:00+00:00,3443.82,3444.02,3443.54,3444.02,44,12,0
2025-09-01 03:59:00+00:00,3444.12,3444.25,3443.92,3444.12,46,16,0
2025-09-01 04:00:00+00:00,3444.06,3444.88,3443.42,3444.84,80,16,0
2025-09-01 04:01:00+00:00,3444.74,3445.16,3444.3,3444.79,91,16,0
2025-09-01 04:02:00+00:00,3444.76,3445.51,3443.8,3443.8,73,16,0
2025-09-01 04:03:00+00:00,3443.76,3444.25,3443.47,3443.82,71,16,0
2025-09-01 04:04:00+00:00,3443.81,3443.9,3442.3,3443.29,87,13,0
2025-09-01 04:05:00+00:00,3443.46,3443.88,3442.6,3442.62,77,15,0
2025-09-01 04:06:00+00:00,3442.66,3443.42,3441.91,3441.91,77,13,0
2025-09-01 04:07:00+00:00,3441.95,3442.23,3441.03,3441.29,84,15,0
2025-09-01 04:08:00+00:00,3441.14,3441.45,3440.08,3440.08,84,15,0
2025-09-01 04:09:00+00:00,3440.17,3440.89,3439.82,3440.52,90,15,0
2025-09-01 04:10:00+00:00,3440.53,3440.76,3440.0,3440.26,84,15,0
2025-09-01 04:11:00+00:00,3440.39,3440.39,3439.4,3439.6,90,16,0
2025-09-01 04:12:00+00:00,3439.6,3439.94,3439.33,3439.63,75,16,0
2025-09-01 04:13:00+00:00,3439.57,3439.73,3439.05,3439.34,84,17,0
2025-09-01 04:14:00+00:00,3439.27,3439.7,3439.0,3439.61,84,16,0
2025-09-01 04:15:00+00:00,3439.54,3440.02,3439.33,3439.41,85,16,0
2025-09-01 04:16:00+00:00,3439.31,3439.69,3439.2,3439.4,82,16,0
2025-09-01 04:17:00+00:00,3439.38,3440.51,3439.38,3440.44,81,16,0
2025-09-01 04:18:00+00:00,3440.34,3440.52,3439.45,3439.46,77,16,0
2025-09-01 04:19:00+00:00,3439.45,3439.87,3439.25,3439.68,68,15,0
2025-09-01 04:20:00+00:00,3439.56,3439.64,3438.1,3438.1,71,15,0
2025-09-01 04:21:00+00:00,3438.43,3439.0,3438.38,3438.86,80,14,0
2025-09-01 04:22:00+00:00,3438.95,3439.05,3438.49,3438.85,76,16,0
2025-09-01 04:23:00+00:00,3438.99,3439.2,3438.45,3438.49,69,15,0
2025-09-01 04:24:00+00:00,3438.46,3438.97,3438.27,3438.89,72,15,0
2025-09-01 04:25:00+00:00,3438.72,3438.72,3437.16,3437.52,81,15,0
2025-09-01 04:26:00+00:00,3437.54,3438.52,3437.15,3437.15,73,15,0
2025-09-01 04:27:00+00:00,3437.21,3438.2,3437.12,3437.48,85,15,0
2025-09-01 04:28:00+00:00,3437.48,3438.33,3437.35,3438.25,77,15,0
2025-09-01 04:29:00+00:00,3438.23,3439.43,3438.2,3439.07,86,15,0
2025-09-01 04:30:00+00:00,3439.05,3440.05,3438.42,3439.66,92,15,0
2025-09-01 04:31:00+00:00,3439.61,3440.16,3439.37,3440.16,82,15,0
2025-09-01 04:32:00+00:00,3440.11,3440.88,3439.93,3440.81,67,15,0
2025-09-01 04:33:00+00:00,3440.78,3441.37,3440.56,3441.25,84,15,0
2025-09-01 04:34:00+00:00,3441.23,3442.64,3441.21,3441.7,81,12,0
2025-09-01 04:35:00+00:00,3441.59,3441.69,3440.82,3440.85,85,15,0
2025-09-01 04:36:00+00:00,3440.74,3440.74,3439.95,3440.48,72,8,0
2025-09-01 04:37:00+00:00,3440.57,3441.0,3440.15,3440.74,76,15,0
2025-09-01 04:38:00+00:00,3440.78,3440.94,3440.3,3440.88,64,15,0
2025-09-01 04:39:00+00:00,3440.9,3442.17,3440.89,3442.17,67,15,0
2025-09-01 04:40:00+00:00,3442.24,3442.77,3441.91,3442.59,68,15,0
2025-09-01 04:41:00+00:00,3442.58,3444.39,3442.58,3444.32,86,15,0
2025-09-01 04:42:00+00:00,3444.28,3445.17,3444.23,3445.01,79,15,0
2025-09-01 04:43:00+00:00,3445.33,3446.7,3445.23,3446.29,91,15,0
2025-09-01 04:44:00+00:00,3446.58,3447.12,3446.44,3447.03,89,15,0
2025-09-01 04:45:00+00:00,3447.04,3448.11,3446.51,3448.02,91,15,0
2025-09-01 04:46:00+00:00,3448.11,3448.86,3447.51,3448.72,91,16,0
2025-09-01 04:47:00+00:00,3448.76,3449.39,3448.37,3449.21,85,15,0
2025-09-01 04:48:00+00:00,3449.18,3450.0,3448.48,3448.93,97,15,0
2025-09-01 04:49:00+00:00,3449.0,3449.37,3448.21,3448.51,93,15,0
2025-09-01 04:50:00+00:00,3448.51,3451.29,3448.49,3450.8,97,15,0
2025-09-01 04:51:00+00:00,3450.76,3450.91,3449.79,3450.44,94,16,0
2025-09-01 04:52:00+00:00,3450.31,3450.9,3449.54,3450.01,88,16,0
2025-09-01 04:53:00+00:00,3449.99,3450.62,3449.76,3450.3,88,14,0
2025-09-01 04:54:00+00:00,3450.36,3450.36,3449.72,3449.75,84,14,0
2025-09-01 04:55:00+00:00,3449.76,3450.79,3449.45,3450.56,84,16,0
2025-09-01 04:56:00+00:00,3450.56,3451.42,3449.86,3450.17,91,16,0
2025-09-01 04:57:00+00:00,3450.21,3451.76,3449.72,3451.76,83,16,0
2025-09-01 04:58:00+00:00,3451.82,3456.51,3451.47,3456.51,102,15,0
2025-09-01 04:59:00+00:00,3456.88,3459.29,3456.45,3457.36,102,5,0
2025-09-01 05:00:00+00:00,3457.34,3457.43,3455.25,3456.85,93,15,0
2025-09-01 05:01:00+00:00,3456.64,3458.58,3456.11,3457.45,91,15,0
2025-09-01 05:02:00+00:00,3457.29,3457.98,3457.13,3457.31,84,15,0
2025-09-01 05:03:00+00:00,3457.31,3458.51,3457.14,3457.52,82,9,0
2025-09-01 05:04:00+00:00,3457.54,3457.85,3456.36,3457.85,76,11,0
2025-09-01 05:05:00+00:00,3457.74,3459.28,3457.68,3459.12,89,14,0
2025-09-01 05:06:00+00:00,3459.02,3461.18,3458.46,3460.54,93,15,0
2025-09-01 05:07:00+00:00,3460.38,3467.79,3460.38,3467.13,103,8,0
2025-09-01 05:08:00+00:00,3467.08,3471.4,3464.22,3470.69,103,5,0
2025-09-01 05:09:00+00:00,3470.39,3471.26,3466.4,3466.43,99,15,0
2025-09-01 05:10:00+00:00,3466.55,3467.38,3462.58,3463.26,93,15,0
2025-09-01 05:11:00+00:00,3462.96,3464.18,3458.96,3459.06,103,16,0
2025-09-01 05:12:00+00:00,3459.13,3459.78,3458.1,3459.22,98,16,0
2025-09-01 05:13:00+00:00,3459.21,3459.65,3458.58,3459.17,96,15,0
2025-09-01 05:14:00+00:00,3459.19,3459.45,3458.19,3458.57,88,15,0
2025-09-01 05:15:00+00:00,3458.57,3458.65,3456.28,3456.28,83,5,0
2025-09-01 05:16:00+00:00,3456.22,3458.13,3455.98,3457.29,93,15,0
2025-09-01 05:17:00+00:00,3457.27,3458.28,3456.36,3457.87,84,15,0
2025-09-01 05:18:00+00:00,3457.94,3459.67,3457.8,3459.53,90,15,0
2025-09-01 05:19:00+00:00,3459.54,3461.27,3459.32,3460.02,91,15,0
2025-09-01 05:20:00+00:00,3459.99,3461.87,3459.26,3460.8,95,15,0
2025-09-01 05:21:00+00:00,3460.83,3461.14,3457.81,3458.8,95,8,0
2025-09-01 05:22:00+00:00,3458.76,3461.18,3458.7,3461.08,82,15,0
2025-09-01 05:23:00+00:00,3460.92,3462.66,3460.27,3462.3,87,15,0
2025-09-01 05:24:00+00:00,3462.14,3462.55,3461.03,3461.68,88,16,0
2025-09-01 05:25:00+00:00,3461.79,3464.07,3461.79,3463.83,88,16,0
2025-09-01 05:26:00+00:00,3463.83,3464.42,3463.32,3463.95,89,16,0
2025-09-01 05:27:00+00:00,3463.99,3464.48,3462.71,3464.25,91,16,0
2025-09-01 05:28:00+00:00,3464.32,3469.19,3464.32,3467.11,97,9,0
2025-09-01 05:29:00+00:00,3467.1,3467.1,3464.84,3466.31,97,10,0
2025-09-01 05:30:00+00:00,3466.37,3468.41,3465.54,3468.18,98,17,0
2025-09-01 05:31:00+00:00,3467.67,3468.56,3465.84,3466.24,96,17,0
2025-09-01 05:32:00+00:00,3466.34,3467.32,3465.62,3466.49,94,17,0
2025-09-01 05:33:00+00:00,3466.49,3468.56,3466.49,3468.07,92,17,0
2025-09-01 05:34:00+00:00,3467.91,3469.27,3466.68,3469.22,93,16,0
2025-09-01 05:35:00+00:00,3469.08,3470.27,3467.89,3469.48,101,16,0
2025-09-01 05:36:00+00:00,3469.39,3471.62,3468.66,3469.22,100,5,0
2025-09-01 05:37:00+00:00,3469.27,3470.53,3468.45,3470.38,97,16,0
2025-09-01 05:38:00+00:00,3470.32,3472.05,3470.32,3470.81,100,16,0
2025-09-01 05:39:00+00:00,3470.78,3472.28,3469.55,3471.42,97,16,0
2025-09-01 05:40:00+00:00,3471.31,3473.28,3471.15,3472.09,101,16,0
2025-09-01 05:41:00+00:00,3472.13,3473.52,3471.56,3473.45,93,16,0
2025-09-01 05:42:00+00:00,3473.32,3474.53,3473.3,3474.23,100,16,0
2025-09-01 05:43:00+00:00,3474.25,3476.41,3474.15,3475.5,95,16,0
2025-09-01 05:44:00+00:00,3475.37,3475.8,3474.46,3475.4,100,15,0
2025-09-01 05:45:00+00:00,3475.63,3475.68,3474.4,3474.93,89,12,0
2025-09-01 05:46:00+00:00,3474.8,3475.98,3474.6,3474.9,87,15,0
2025-09-01 05:47:00+00:00,3474.93,3477.2,3474.82,3477.06,88,11,0